;;;;Image 3;;;;;;c0;;;;;c1;;;;;s0;;;;;s1;;;;;;;;Image 6;;;;;;c0;;;;;c1;;;;;s0;;;;;s1;;;;;;;;;;;
;;;;Otsu;;;;;;0,0422978;;;;;0,105043;;;;;0,0104066;;;;;0,0269333;;;;;;;;Otsu;;;;;;0,270483;;;;;0,00657006;;;;;0,0228327;;;;;0,0916426;;;;;;;;;;;
;;;;K-means (k=2);;;;;;0,0422978;;;;;0,105043;;;;;0,0104066;;;;;0,0269333;;;;;;;;K-means (k=2);;;;;;0,270483;;;;;0,00657006;;;;;0,0228327;;;;;0,0916426;;;;;;;;;;;
;;;;EM-GMM (k=2);;;;;;0,042026;;;;;0,103124;;;;;0,0100784;;;;;0,0273395;;;;;;;;EM-GMM (k=2);;;;;;0;;;;;0,187883;;;;;0;;;;;0,133022;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Image;;;Seg State;;;;;Input;;;;;;;;;;;;;Final;;;;;;;;;;;;;;;;;;;;;;;;;;Calculated;;;;;;;;;;;;;;;;;
;;;;;;;;;u;;;a;;;l1;;;l0;;;;c0;;;;;c1;;;;;d = c1-c0;;;;;s0;;;;;s1;;;;;;pe;;;h;;;l1 UB;;;u LB;;;%d_pe;;;%d_h;;
k;4;;;Ideal-Over;;;;;1;;;40;;;150;;;6000;;;;0,0402603;;;;;0,130177;;;;;0,0899167;;;;;0,00980043;;;;;0,0540076;;;;;;0,052536363;;;0,075101427;;;142,5867919;;;1,051990847;;;0,136527059;;;0,387482274;;
k;4;;;Over;;;;;1;;;50;;;150;;;7500;;;;0,0402229;;;;;0,129553;;;;;0,0893301;;;;;0,00975488;;;;;0,054209;;;;;;0,051290841;;;0,07149388;;;106,5109344;;;1,408306113;;;0,123899343;;;0,350060952;;
e;4;;;Ideal;;;;;1;;;30;;;50;;;1500;;;;0,0402617;;;;;0,129873;;;;;0,0896113;;;;;0,0098433;;;;;0,0541466;;;;;;0,054096528;;;0,107852002;;;214,9796101;;;0,232580197;;;0,154387089;;;0,754260922;;
e;4;;;Ideal;;;;;1;;;30;;;100;;;3000;;;;0,0402535;;;;;0,129884;;;;;0,0896305;;;;;0,00981958;;;;;0,0541214;;;;;;0,054091292;;;0,08855544;;;215,1331148;;;0,464828486;;;0,154387089;;;0,538900705;;
e;4;;;Ideal-Over;;;;;1;;;30;;;150;;;4500;;;;0,0402366;;;;;0,129708;;;;;0,0894714;;;;;0,0097914;;;;;0,0541613;;;;;;0,054049829;;;0,0802247;;;215,1000458;;;0,697349921;;;0,154387089;;;0,446937235;;
e;4;;;Ideal-Over;;;;;1;;;40;;;100;;;4000;;;;0,0402357;;;;;0,129624;;;;;0,0893883;;;;;0,00979381;;;;;0,0542;;;;;;0,052439622;;;0,082226993;;;142,3951207;;;0,702271254;;;0,136527059;;;0,469762743;;
e;4;;;Ideal-Over;;;;;1;;;40;;;150;;;6000;;;;0,0402247;;;;;0,129532;;;;;0,0893073;;;;;0,00977324;;;;;0,054215;;;;;;0,052417563;;;0,075042771;;;142,429456;;;1,053152938;;;0,136527059;;;0,389868144;;
e;4;;;Over;;;;;1;;;50;;;150;;;7500;;;;0,0402008;;;;;0,129085;;;;;0,0888842;;;;;0,00973738;;;;;0,054371;;;;;;0,051213494;;;0,071455868;;;106,4575075;;;1,409012888;;;0,123899343;;;0,351638066;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
o;5;;;Ideal;;;;;1;;;30;;;50;;;1500;;;;0,0347557;;;;;0,201631;;;;;0,1668753;;;;;0,0060267;;;;;0,0703503;;;;;;0,060519092;;;0,104517115;;;-1546,187444;;;-0,032337606;;;0,154387089;;;0,418045179;;
o;5;;;Ideal;;;;;1;;;30;;;150;;;4500;;;;0,0347574;;;;;0,201659;;;;;0,1669016;;;;;0,00605048;;;;;0,0703298;;;;;;0,060524852;;;0,079632526;;;-1543,479914;;;-0,097182995;;;0,154387089;;;0,268871754;;
o;5;;;Ideal;;;;;1;;;40;;;150;;;6000;;;;0,0346753;;;;;0,20063;;;;;0,1659547;;;;;0,00578283;;;;;0,070997;;;;;;0,057332607;;;0,073911869;;;870,6774054;;;0,172279652;;;0,136527059;;;0,23642939;;
o;5;;;Ideal-Over;;;;;1;;;50;;;150;;;7500;;;;0,0344873;;;;;0,197806;;;;;0,1633187;;;;;0,00527256;;;;;0,0728689;;;;;;0,05472238;;;0,069683393;;;335,6897982;;;0,446841104;;;0,123899343;;;0,215505594;;
k;5;;;Ideal;;;;;1;;;30;;;50;;;1500;;;;0,0347557;;;;;0,201631;;;;;0,1668753;;;;;0,0060267;;;;;0,0703503;;;;;;0,060519092;;;0,104517115;;;-1546,187444;;;-0,032337606;;;0,154387089;;;0,418045179;;
k;5;;;Ideal;;;;;1;;;30;;;150;;;4500;;;;0,0347574;;;;;0,201659;;;;;0,1669016;;;;;0,00603048;;;;;0,0703298;;;;;;0,060524852;;;0,079632526;;;-1543,479914;;;-0,097182995;;;0,154387089;;;0,268871754;;
k;5;;;Ideal;;;;;1;;;40;;;150;;;6000;;;;0,0346753;;;;;0,20063;;;;;0,1659547;;;;;0,00578283;;;;;0,070997;;;;;;0,057332607;;;0,073911869;;;870,6774054;;;0,172279652;;;0,136527059;;;0,23642939;;
k;5;;;Ideal-Over;;;;;1;;;50;;;150;;;7500;;;;0,0344873;;;;;0,197806;;;;;0,1633187;;;;;0,00527256;;;;;0,0728689;;;;;;0,05472238;;;0,069683393;;;335,6897982;;;0,446841104;;;0,123899343;;;0,215505594;;
e;5;;;Ideal;;;;;1;;;30;;;50;;;1500;;;;0,0346828;;;;;0,200718;;;;;0,1660352;;;;;0,00580728;;;;;0,079452;;;;;;0,060316491;;;0,104407098;;;-1625,499765;;;-0,030759771;;;0,154387089;;;0,419936845;;
e;5;;;Ideal;;;;;1;;;30;;;150;;;4500;;;;0,0346812;;;;;0,200701;;;;;0,1660198;;;;;0,00580147;;;;;0,0709525;;;;;;0,060312514;;;0,079483209;;;-1626,853141;;;-0,092202545;;;0,154387089;;;0,269859433;;
e;5;;;Ideal;;;;;1;;;40;;;150;;;6000;;;;0,0345817;;;;;0,199297;;;;;0,1647153;;;;;0,0055218;;;;;0,0718795;;;;;;0,057069796;;;0,073725963;;;841,3055812;;;0,178294312;;;0,136527059;;;0,237648008;;
e;5;;;Ideal;;;;;1;;;50;;;150;;;7500;;;;0,0345803;;;;;0,19928;;;;;0,1646997;;;;;0,00551729;;;;;0,0718902;;;;;;0,054986485;;;0,069870435;;;340,1061826;;;0,441038733;;;0,123899343;;;0,214269579;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
o;6;;;Ideal;;;;;1;;;20;;;20;;;400;;;;0,00296389;;;;;0,251959;;;;;0,24899511;;;;;0,0115126;;;;;0,100036;;;;;;0,048466252;;;0,136161203;;;-107,8610197;;;-0,185423799;;;0,182743998;;;0,534939475;;
o;6;;;Ideal;;;;;1;;;20;;;150;;;3000;;;;0,00293176;;;;;0,251781;;;;;0,24884924;;;;;0,0113813;;;;;0,100113;;;;;;0,048407465;;;0,066167515;;;-108,0075325;;;-1,388792026;;;0,182743998;;;0,25411271;;
o;6;;;Ideal;;;;;1;;;30;;;50;;;1500;;;;0,00153289;;;;;0,228802;;;;;0,22726911;;;;;0,00628141;;;;;0,107555;;;;;;0,036620306;;;0,07463893;;;-130,6129507;;;-0,382810431;;;0,154387089;;;0,321671698;;
o;6;;;Ideal;;;;;1;;;30;;;150;;;4500;;;;0,00152068;;;;;0,23869;;;;;0,23716932;;;;;0,0062246;;;;;0,107612;;;;;;0,038136561;;;0,053144332;;;-120,0000365;;;-1,24999962;;;0,154387089;;;0,217665808;;
o;6;;;Ideal;;;;;1;;;40;;;50;;;2000;;;;0,00181657;;;;;0,242106;;;;;0,24028943;;;;;0,00733904;;;;;0,105592;;;;;;0,034622579;;;0,066508716;;;-116,7585448;;;-0,428234183;;;0,136527059;;;0,269225932;;
o;6;;;Ideal;;;;;1;;;40;;;150;;;6000;;;;0,00181473;;;;;0,242097;;;;;0,24028227;;;;;0,00732936;;;;;0,105595;;;;;;0,034619762;;;0,047476524;;;-116,7667119;;;-1,284612691;;;0,136527059;;;0,190033971;;
o;6;;;Ideal;;;;;1;;;50;;;50;;;2500;;;;0,00125972;;;;;0,23513;;;;;0,23387028;;;;;0,00523876;;;;;0,109741;;;;;;0,030236094;;;0,059145648;;;-123,6882153;;;-0,40424223;;;0,123899343;;;0,247512973;;
o;6;;;Ideal;;;;;1;;;50;;;150;;;7500;;;;0,0012397;;;;;0,234857;;;;;0,2336173;;;;;0,00515693;;;;;0,109899;;;;;;0,03018473;;;0,041920717;;;-123,9707183;;;-1,209963143;;;0,123899343;;;0,174135293;;
k;6;;;Ideal;;;;;1;;;20;;;20;;;400;;;;0,00296389;;;;;0,251959;;;;;0,24899511;;;;;0,0115126;;;;;0,100036;;;;;;0,048466252;;;0,136161203;;;-107,8610197;;;-0,185423799;;;0,182743998;;;0,534939475;;
k;6;;;Ideal;;;;;1;;;20;;;150;;;3000;;;;0,00293176;;;;;0,251781;;;;;0,24884924;;;;;0,0113813;;;;;0,100113;;;;;;0,048407465;;;0,066167515;;;-108,0075325;;;-1,388792026;;;0,182743998;;;0,25411271;;
k;6;;;Ideal;;;;;1;;;30;;;50;;;1500;;;;0,00153289;;;;;0,228802;;;;;0,22726911;;;;;0,00628141;;;;;0,107555;;;;;;0,036620306;;;0,07463893;;;-130,6129507;;;-0,382810431;;;0,154387089;;;0,321671698;;
k;6;;;Ideal;;;;;1;;;30;;;150;;;4500;;;;0,00152068;;;;;0,23869;;;;;0,23716932;;;;;0,0062246;;;;;0,107612;;;;;;0,038136561;;;0,053144332;;;-120,0000365;;;-1,24999962;;;0,154387089;;;0,217665808;;
k;6;;;Ideal;;;;;1;;;40;;;50;;;2000;;;;0,00181657;;;;;0,242106;;;;;0,24028943;;;;;0,00733904;;;;;0,105592;;;;;;0,034622579;;;0,066508716;;;-116,7585448;;;-0,428234183;;;0,136527059;;;0,269225932;;
k;6;;;Ideal;;;;;1;;;40;;;150;;;6000;;;;0,00181473;;;;;0,242097;;;;;0,24028227;;;;;0,00732936;;;;;0,105595;;;;;;0,034619762;;;0,047476524;;;-116,7667119;;;-1,284612691;;;0,136527059;;;0,190033971;;
k;6;;;Ideal;;;;;1;;;50;;;50;;;2500;;;;0,00125972;;;;;0,23513;;;;;0,23387028;;;;;0,00523876;;;;;0,109741;;;;;;0,030236094;;;0,059145648;;;-123,6882153;;;-0,40424223;;;0,123899343;;;0,247512973;;
k;6;;;Ideal;;;;;1;;;50;;;150;;;7500;;;;0,0012397;;;;;0,234857;;;;;0,2336173;;;;;0,00515693;;;;;0,109899;;;;;;0,03018473;;;0,041920717;;;-123,9707183;;;-1,209963143;;;0,123899343;;;0,174135293;;
e;6;;;Ideal;;;;;1;;;20;;;20;;;400;;;;0,00264255;;;;;0,249529;;;;;0,24688645;;;;;0,0103893;;;;;0,10137;;;;;;0,047759567;;;0,135752729;;;-109,914213;;;-0,181960089;;;0,182743998;;;0,539155467;;
e;6;;;Ideal;;;;;1;;;20;;;150;;;3000;;;;0,0025839;;;;;0,249164;;;;;0,2465801;;;;;0,0101463;;;;;0,101541;;;;;;0,047644933;;;0,065530022;;;-110,2262925;;;-1,360836844;;;0,182743998;;;0,255276569;;
e;6;;;Ideal;;;;;1;;;30;;;50;;;1500;;;;0,00225155;;;;;0,24637;;;;;0,24411845;;;;;0,00894319;;;;;0,103114;;;;;;0,039940287;;;0,076508215;;;-112,7806409;;;-0,443338499;;;0,154387089;;;0,304182928;;
e;6;;;Ideal;;;;;1;;;30;;;150;;;4500;;;;0,00224574;;;;;0,246324;;;;;0,24407826;;;;;0,00891979;;;;;0,103138;;;;;;0,039928272;;;0,054614718;;;-112,8214121;;;-1,329534857;;;0,154387089;;;0,214558143;;
e;6;;;Ideal;;;;;1;;;40;;;50;;;2000;;;;0,00152674;;;;;0,238746;;;;;0,23721926;;;;;0,00625266;;;;;0,107583;;;;;;0,033913588;;;0,066025012;;;-119,993978;;;-0,416687577;;;0,136527059;;;0,271893065;;
e;6;;;Ideal;;;;;1;;;40;;;150;;;6000;;;;0,00151845;;;;;0,238667;;;;;0,23714855;;;;;0,00621492;;;;;0,107625;;;;;;0,033895644;;;0,046879574;;;-120,0714266;;;-1,249256415;;;0,136527059;;;0,191277258;;
e;6;;;Ideal;;;;;1;;;50;;;50;;;2500;;;;0,00165488;;;;;0,240298;;;;;0,23864312;;;;;0,00673391;;;;;0,1066;;;;;;0,031222606;;;0,059817052;;;-118,5363282;;;-0,421811615;;;0,123899343;;;0,243720298;;
e;6;;;Ideal;;;;;1;;;50;;;150;;;7500;;;;0,00164466;;;;;0,240193;;;;;0,23854834;;;;;0,00669137;;;;;0,106718;;;;;;0,031200643;;;0,042755357;;;-118,636758;;;-1,264363613;;;0,123899343;;;0,172336965;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
;;;;;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;0;;;#DIV/0!;;;#DIV/0!;;;0;;;#DIV/0!;;;#DIV/0!;;
